review_type,university,field_of_research,researcher_id,researcher_name,publication_id,title,review_reason,source_url
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-022,Dr Xue Jia,unimelb-pub-41fffdc6645ef39d,Voluntary versus mandatory disclosure of liability insurance coverage limit,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/322037
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-c8d1526732fdeea6,Using emphasis frames to embed values in the interpretation of multiple performance criteria,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/366485
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-78d1349744086833,The Role of Subjectivity in Mitigating Incentive Contracting Risks,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/281551
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-08ffd7d05f75f686,"Qualitative management accounting research: Rationale, pitfalls and potential: A comment on Vaivio (2008)",Official/OpenAlex metadata conflict: title,https://hdl.handle.net/11343/29505
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-027,Professor Anne Lillis,unimelb-pub-98581fd140f83965,The role of performance management and control systems in the implementation of public sector reforms: creating health care networks in Victoria,Name-only repository relationship; persistent identifier unavailable,https://hdl.handle.net/11343/26256
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-003,Professor Gary Biddle,unimelb-pub-b7aa42c036dcf5c9,"Clawback adoptions, managerial compensation incentives, capital investment mix and efficiency",Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/339654
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-003,Professor Gary Biddle,unimelb-pub-6fb16accf7836380,Does a liability of foreignness in liquidity apply to US IPOs?,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/322572
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-003,Professor Gary Biddle,unimelb-pub-9b873fa1d9f73dc0,Accounting Conservatism and Bankruptcy Risk,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/239204
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-003,Professor Gary Biddle,unimelb-pub-168a38f110b78ed6,"Managerial Learning from Analyst Feedback to Voluntary Capex Guidance, Investment Efficiency and Firm Performance",Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/251848
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-003,Professor Gary Biddle,openalex-pub-6d537f687ccdd18a,Discussion of â€œInventory accounting and earnings/price ratios: A Puzzleâ€,Missing or invalid publication year,https://doi.org/10.1111/j.1911-3846.1988.tb00711.x
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-018,Professor Jennifer Grafton,unimelb-pub-1ca77a15966af2f8,The Influence of Performance Measurement on the Processual Dynamics of Strategic Change,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/273579
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-018,Professor Jennifer Grafton,unimelb-pub-98581fd140f83965,The role of performance management and control systems in the implementation of public sector reforms: creating health care networks in Victoria,Name-only repository relationship; persistent identifier unavailable,https://hdl.handle.net/11343/26256
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-001,Professor Margaret Abernethy,unimelb-pub-8c36052753862df0,"Altruism, social norms, and incentive contract design",Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/318220
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-001,Professor Margaret Abernethy,unimelb-pub-293b849b5c49f9c5,Manager ‘Growth Mindset’ and Resource Management Practices,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/258763
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-001,Professor Margaret Abernethy,unimelb-pub-1ca77a15966af2f8,The Influence of Performance Measurement on the Processual Dynamics of Strategic Change,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/273579
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-001,Professor Margaret Abernethy,unimelb-pub-97520cb7c2d8ec80,Expertise and Discretionary Bonus Decisions,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/214531
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-001,Professor Margaret Abernethy,unimelb-pub-bf05c22098236407,"Group Identity, Performance Transparency, and Employee Performance",Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/258719
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-001,Professor Margaret Abernethy,unimelb-pub-ae1e88f5a995d7ae,"The Relation between Strategy, CEO Selection, and Firm Performance",Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/286803
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-001,Professor Margaret Abernethy,unimelb-pub-fe2bf5536383d781,Leadership and control system design,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/29503
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-001,Professor Margaret Abernethy,unimelb-pub-81c5a54771f165e4,"Power, organization design and managerial behaviour",Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/27922
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-842a89bb49b2f349,Who pays attention to sustainability reports and why? Evidence from Google search activity,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/345052
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-855a186161f48fc4,"Restatement of CSR Reports: Frequency, Magnitude, and Determinants*",Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/302958
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-036,Professor Matthew Pinnuck,unimelb-pub-a41492fc021134c3,Auditor Style and Financial Statement Comparability,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/345232
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-014,Professor Michael Davern,unimelb-pub-fcc2dfd70d144479,Addressing the Contemporary Challenges of Business Process Compliance: The Case for Process Mining in the Banking Industry,"Official/OpenAlex metadata conflict: year, title",https://hdl.handle.net/11343/365298
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-014,Professor Michael Davern,unimelb-pub-17be327785784c7d,Explanations as Discourse: Towards Ethical Big Data Analytics Services,Official/OpenAlex metadata conflict: title,https://hdl.handle.net/11343/284277
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-014,Professor Michael Davern,unimelb-pub-57dab8e9ad9fee14,Decision Making in Insolvency,Name-only repository relationship; persistent identifier unavailable,https://hdl.handle.net/11343/26379
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-df839c1fef30d3a1,Professional financial statement users’ perceived value of carbon accounting disclosures and decision context,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/333268
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-22cd7306c8e17a62,Reporting Bias and Monitoring in Clean Development Mechanism Projects,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/241654
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-855a186161f48fc4,"Restatement of CSR Reports: Frequency, Magnitude, and Determinants*",Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/302958
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-9db83bdbd9ee038b,Air pollution and analyst information production,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/241656
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-042,Professor Naomi Soderstrom,unimelb-pub-49d312309bbf4614,Heaping of Executive Compensation,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/241655
publication_relationship,The University of Melbourne,Accounting,unimelb-accounting-034,Professor Vic Naiker,unimelb-pub-44621568138e848b,Greater Reliance on Major Customers and Auditor Going Concern Opinions,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/273427
publication_relationship,The University of Melbourne,Finance,unimelb-finance-027,Associate Professor Andrea Lu,unimelb-pub-ab4ce0ea25a71d22,Growing Pains: International Instability and Equity Market Returns,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/158072
publication_relationship,The University of Melbourne,Finance,unimelb-finance-027,Associate Professor Andrea Lu,unimelb-pub-5ee791bbb156b7f7,Slow Diffusion of Information and Price Momentum in Stocks: Evidence from Options Markets,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/172291
publication_relationship,The University of Melbourne,Finance,unimelb-finance-021,Associate Professor Asjeet Lamba,unimelb-pub-d2a2dd4b21347773,The Role of Executive Stock Options in On‐Market Share Buybacks<sup>*</sup>,Official/OpenAlex metadata conflict: title,https://hdl.handle.net/11343/29523
publication_relationship,The University of Melbourne,Finance,unimelb-finance-021,Associate Professor Asjeet Lamba,unimelb-pub-303a870b488af4b4,International joint ventures and political risk,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/29531
publication_relationship,The University of Melbourne,Finance,unimelb-finance-042,Associate Professor Ekaterina Volkova,unimelb-pub-34c960f8e0a07594,Watch Your Basket - to Determine CEO Compensation,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/284708
publication_relationship,The University of Melbourne,Finance,unimelb-finance-042,Associate Professor Ekaterina Volkova,unimelb-pub-4b47561becb7f04e,Can VPIN forecast geopolitical events? Evidence from the 2014 Crimean Crisis,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/214050
publication_relationship,The University of Melbourne,Finance,unimelb-finance-004,Associate Professor James Brugler,unimelb-pub-e94da19b59ea9b87,Estimating background risk hedging demands from cross-sectional data,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/366469
publication_relationship,The University of Melbourne,Finance,unimelb-finance-004,Associate Professor James Brugler,unimelb-pub-5faead8f241e8f46,Comment on: Price Discovery in High Resolution,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/258561
publication_relationship,The University of Melbourne,Finance,unimelb-finance-004,Associate Professor James Brugler,unimelb-pub-b13e5dd7dd20f1bd,Does Financial Market Structure Affect the Cost of Raising Capital?,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/258560
publication_relationship,The University of Melbourne,Finance,unimelb-finance-015,Associate Professor Joachim Inkmann,unimelb-pub-e94da19b59ea9b87,Estimating background risk hedging demands from cross-sectional data,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/366469
publication_relationship,The University of Melbourne,Finance,unimelb-finance-007,Associate Professor Jonathan Dark,unimelb-pub-1a0a5813dc3bcc68,An adaptive long memory conditional correlation model,Official/OpenAlex metadata conflict: year,https://hdl.handle.net/11343/348288
