publication_id,source_record_id,title,publication_year,publication_status,article_url,doi,journal_name,issn,eissn,all_issns,volume,issue,pages,authors,author_count,publication_type,open_access,scopus_url,field_of_research,official_source,source_url
uwa-pub-2263e1a40cd8d29c,all-the-best-intentions-a-review-of-a-sub-national-attempt-at-res,All the Best Intentions: A Review of a Sub-National Attempt at Reshaping the Not-for-profit / Public Sector Nexus,2020,Published - 2020,https://research-repository.uwa.edu.au/en/publications/all-the-best-intentions-a-review-of-a-sub-national-attempt-at-res/,,,,,,,,123--143,David Gilchrist,1,Research output: Chapter in Book/Conference paper › Chapter › peer-review,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/all-the-best-intentions-a-review-of-a-sub-national-attempt-at-res/
uwa-pub-f414052b34961128,allocating-charities-financial-reporting-requirements-using-tiers,Allocating Charities' Financial Reporting Requirements Using Tiers: Australian Perspectives,2025,Published - Jun 2025,https://research-repository.uwa.edu.au/en/publications/allocating-charities-financial-reporting-requirements-using-tiers/,10.1111/acfi.13397,Accounting & Finance,0810-5391,,0810-5391,65,2,1962-1986,"Han Wen, David Gilchrist, Prerana Agrawal, Lyndie Bayne",4,Research output: Contribution to journal › Article › peer-review,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/allocating-charities-financial-reporting-requirements-using-tiers/
uwa-pub-58c8d67af929b472,an-empirical-analysis-of-the-effect-of-internationalization-on-th,An Empirical Analysis of the Effect of Internationalization on the Performance of Unlisted Family and Nonfamily Firms in Australia,2014,Published - 2014,https://research-repository.uwa.edu.au/en/publications/an-empirical-analysis-of-the-effect-of-internationalization-on-th/,10.1177/0894486513491588,Family Business Review,0894-4865,,0894-4865,27,2,142-160,"C. Graves, Yuan George Shan",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84899680748#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/an-empirical-analysis-of-the-effect-of-internationalization-on-th/
uwa-pub-d7aac9535c775b70,an-empirical-comparison-of-the-effect-of-xbrl-on-audit-fees-in-th,An empirical comparison of the effect of XBRL on audit fees in the US and Japan,2015,Published - 2015,https://research-repository.uwa.edu.au/en/publications/an-empirical-comparison-of-the-effect-of-xbrl-on-audit-fees-in-th/,10.1016/j.jcae.2015.01.001,Journal of Contemporary Accounting and Economics,1815-5669,,1815-5669,11,2,89-103,"Yuan George Shan, I. Troshani, G. Richardson",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/84924339642#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/an-empirical-comparison-of-the-effect-of-xbrl-on-audit-fees-in-th/
uwa-pub-18fff87d39fe3b85,an-empirical-evaluation-of-the-resilience-shield-model,An empirical evaluation of The Resilience Shield model,2022,Published - Dec 2022,https://research-repository.uwa.edu.au/en/publications/an-empirical-evaluation-of-the-resilience-shield-model/,10.1186/s40359-022-00891-9,BMC Psychology,2050-7283,,2050-7283,10,1,,"Lies Notebaert, Hannah Abdul Razak, Stijn Masschelein",2,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85135072429#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/an-empirical-evaluation-of-the-resilience-shield-model/
uwa-pub-86be5bc3f8137902,an-experimental-investigation-on-the-effect-of-feedback-control-p,An Experimental Investigation on the Effect of Feedback Control Policy and Need for Achievement on Submordaintes' Budgetary Slack Creation,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/an-experimental-investigation-on-the-effect-of-feedback-control-p/,,Asia-Pacific Management Accounting Journal,1675-3194,,1675-3194,7,1,145-175,"Vincent Chong, M.I. Ferdiansah",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/an-experimental-investigation-on-the-effect-of-feedback-control-p/
uwa-pub-a33d15e118a42df4,an-insight-into-australian-resource-companies-environmental-discl,An Insight into Australian Resource companies' environmental disclosure practices,2006,Published - 2006,https://research-repository.uwa.edu.au/en/publications/an-insight-into-australian-resource-companies-environmental-discl/,,,,,,1,,250,"A. Razeed, G. Tower, Phil Hancock, R. Taplin",1,Research output: Chapter in Book/Conference paper › Conference paper,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/an-insight-into-australian-resource-companies-environmental-discl/
uwa-pub-82fc9912fea38d2c,analysis-of-data-on-members-of-the-australian-council-for-interna,Analysis of data on members of the Australian Council for International Development: Australian charities involved overseas: a study supplementing the Australian Charities 2013 Report,2015,Published - 2015,https://research-repository.uwa.edu.au/en/publications/analysis-of-data-on-members-of-the-australian-council-for-interna/,,,,,,,,,"David J. Gilchrist, P.A. Knight",1,Research output: Book/Report › Other output,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/analysis-of-data-on-members-of-the-australian-council-for-interna/
uwa-pub-2a88803a66953f52,analysis-of-firm-efficiency-and-performance-in-the-chinese-financ,Analysis Of Firm Efficiency And Performance In The Chinese Finance Industry From Ownership Perspective,2011,Published - 2011,https://research-repository.uwa.edu.au/en/publications/analysis-of-firm-efficiency-and-performance-in-the-chinese-financ/,,Corporate Ownership & Control,1727-9232,,1727-9232,8,4,140-149,"Yuan George Shan, L. Xu",1,Research output: Contribution to journal › Article › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/analysis-of-firm-efficiency-and-performance-in-the-chinese-financ/
uwa-pub-3a640e0359364618,analyst-coverage-and-corporate-innovation-evidence-from-exogenous,Analyst Coverage and Corporate Innovation: Evidence from Exogenous Changes in Analyst Coverage,2025,Published - Sept 2025,https://research-repository.uwa.edu.au/en/publications/analyst-coverage-and-corporate-innovation-evidence-from-exogenous/,10.1111/abac.12360,Abacus,0001-3072,,0001-3072,61,3,657-710,"Kun Tracy Wang, Simeng Liu, Guqiang Luo",1,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85216741246#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/analyst-coverage-and-corporate-innovation-evidence-from-exogenous/
uwa-pub-11210f87985af700,analyst-forecast-quality-and-corporate-social-responsibility-the-,Analyst forecast quality and corporate social responsibility: The mediation effect of corporate governance,2023,Published - 8 May 2023,https://research-repository.uwa.edu.au/en/publications/analyst-forecast-quality-and-corporate-social-responsibility-the-/,10.1108/medar-02-2021-1200,Meditari Accountancy Research,2049-372X,,2049-372X,31,3,675-705,"Yuan George Shan, Joey Yang, Junru Zhang, Millicent Chang",3,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/85124355990#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/analyst-forecast-quality-and-corporate-social-responsibility-the-/
uwa-pub-89e7014597de3ab9,annual-funded-sector-report-2009-2010,Annual funded sector report 2009-2010,2012,Published - 2012,https://research-repository.uwa.edu.au/en/publications/annual-funded-sector-report-2009-2010/,,,,,,,,,"David Gilchrist, Peter Batini",1,Research output: Book/Report › Other output,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/annual-funded-sector-report-2009-2010/
uwa-pub-ac52f54fe56449a8,annual-funded-sector-report-2010-2011,Annual funded sector report 2010-2011,2013,Published - 2013,https://research-repository.uwa.edu.au/en/publications/annual-funded-sector-report-2010-2011/,,,,,,,,,"David Gilchrist, P. Knight",1,Research output: Book/Report › Other output,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/annual-funded-sector-report-2010-2011/
uwa-pub-74e809108568f6d0,anticorruption-and-capital-market-pricing-efficiency-evidence-fro,Anticorruption and Capital Market Pricing Efficiency: Evidence From China,2025,Published - 2025,https://research-repository.uwa.edu.au/en/publications/anticorruption-and-capital-market-pricing-efficiency-evidence-fro/,10.1111/ecpo.70007,Economics and Politics,0954-1985,,0954-1985,37,3,1157-1178,"Yanyin Li, Yuan George Shan, Rong Xu, Xingmei Xu, Yize Xu",1,Research output: Contribution to journal › Article › peer-review,false,https://www.scopus.com/pages/publications/105010021313,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/anticorruption-and-capital-market-pricing-efficiency-evidence-fro/
uwa-pub-c5781cf967b9db0d,antipodean-owenite-or-colonial-socialist-charles-harpers-economic,Antipodean Owenite or Colonial Socialist: Charles Harper;s Economic Thought,2010,Published - 2010,https://research-repository.uwa.edu.au/en/publications/antipodean-owenite-or-colonial-socialist-charles-harpers-economic/,,,,,,,,,David Gilchrist,1,Research output: Chapter in Book/Conference paper › Conference paper › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/antipodean-owenite-or-colonial-socialist-charles-harpers-economic/
uwa-pub-6e0569e519deb9d7,appropriateness-of-applying-an-annual-population-growth-adjustmen,Appropriateness of Applying An Annual Population Growth Adjustment to Community Sector Contracts,2025,Published - 11 May 2025,https://research-repository.uwa.edu.au/en/publications/appropriateness-of-applying-an-annual-population-growth-adjustmen/,,,,,,,,,"David Gilchrist, Ben Perks",2,Research output: Working paper,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/appropriateness-of-applying-an-annual-population-growth-adjustmen/
uwa-pub-80ca45a579b6b47a,are-autocratic-leadership-and-economic-growth-friends-or-foes-sub,Are Autocratic Leadership and Economic Growth Friends or Foes? Subnational Evidence from Australia,2022,Published - 10 Feb 2022,https://research-repository.uwa.edu.au/en/publications/are-autocratic-leadership-and-economic-growth-friends-or-foes-sub/,,,,,,,,,"David Gilchrist, Thomas Emery, Nuno Garoupa, Rok Spruk",2,Research output: Contribution to conference › Conference presentation/ephemera › peer-review,false,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/are-autocratic-leadership-and-economic-growth-friends-or-foes-sub/
uwa-pub-63205f1e8a6af4f5,artificial-intelligence-innovation-and-stock-price-crash-risk,Artificial intelligence innovation and stock price crash risk,2025,Published - 1 Jun 2025,https://research-repository.uwa.edu.au/en/publications/artificial-intelligence-innovation-and-stock-price-crash-risk/,10.1111/jfir.12424,Journal of Financial Research,0270-2592,,0270-2592,48,2,503-543,"Junru Zhang, Chen Cui, Chen Zheng, Grantley Taylor",1,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/85198658338#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/artificial-intelligence-innovation-and-stock-price-crash-risk/
uwa-pub-9011a45dcbf3df81,asia-pacific-economics-and-business-history-conference-colonial-s,Asia Pacific Economics and Business History conference - Colonial Socialism in Australia: Butlin's Discourse,2021,Published - 12 Feb 2021,https://research-repository.uwa.edu.au/en/publications/asia-pacific-economics-and-business-history-conference-colonial-s/,,,,,,,,,David Gilchrist,1,Research output: Contribution to conference › Conference presentation/ephemera › peer-review,true,,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/asia-pacific-economics-and-business-history-conference-colonial-s/
uwa-pub-4ef55559caee519a,asymmetric-impact-of-compliance-management-reform-on-opportunisti,Asymmetric impact of compliance management reform on opportunistic insider trading: Evidence from Chinese state-owned enterprises,2026,Published - Jun 2026,https://research-repository.uwa.edu.au/en/publications/asymmetric-impact-of-compliance-management-reform-on-opportunisti/,10.1016/j.ememar.2026.101438,Emerging Markets Review,1566-0141,,1566-0141,72,,,"Wencheng Cao, Yuan George Shan, Joey Wenling Yang",2,Research output: Contribution to journal › Article › peer-review,true,https://www.scopus.com/pages/publications/105027704502#tab=citedBy,Accounting,UWA Profiles and Research Repository (Pure),https://research-repository.uwa.edu.au/en/publications/asymmetric-impact-of-compliance-management-reform-on-opportunisti/
